# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun  8 13:38:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (st_teffstr not null
# CONSTRAINT:  and pl_massestr <= 120
# CONSTRAINT:  and pl_radestr not null)
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
KELT-11,b,KELT-11 b,Transit,0,1,4.73610000,0.00003000,-0.00003000,0,,,,,0.000700,0.002000,-0.000500,0,85.300,0.200,-0.200,0,0.17100,0.01500,-0.01500,0,Mass,1.350,0.100,-0.100,0,,,,,0,0,0,1,10h46m49.74s,161.707260,-09d23m56.5s,-9.399025,99.44,0.52,-0.52,0,99.44,0.52,-0.52,0,8.040,,0,V (Johnson),7.831,,0,5375.00,25.00,-25.00,0,1.44,0.07,-0.07,0,2.69,0.04,-0.04,0,2019-01-10,54.34893,4.76745,-4.76745,0,15.132,1.121,-1.121,0,KELT-South
HATS-46,b,HATS-46 b,Transit,0,1,4.74237290,0.00000490,-0.00000490,0,0.053670,0.000530,-0.000530,0,0.559000,,,1,87.320,0.220,-0.310,0,0.17300,0.06200,-0.06200,0,Mass,0.903,0.058,-0.045,0,0.28000,0.12000,-0.12000,0,0,0,0,0,00h26m48.58s,6.702417,-56d18m58.0s,-56.316113,448.00,22.00,-22.00,0,459.82,3.97,-3.97,0,13.634,0.050,0,V (Johnson),13.527,,0,5495.00,69.00,-69.00,0,0.92,0.03,-0.03,0,0.85,0.04,-0.03,0,2018-05-24,54.98459,19.70546,-19.70546,0,10.122,0.650,-0.504,0,HATSouth
Kepler-282,e,Kepler-282 e,Transit,0,4,44.34700000,,,0,,,,,,,,,,,,,0.17700,0.05100,-0.05300,0,Mass,0.277,0.112,-0.022,0,,,,,1,1,0,1,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,46.40,-46.40,0,1390.97,46.40,-46.40,0,15.204,,0,Kepler-band,15.178,,0,5602.00,155.00,-155.00,0,,,,,0.90,0.21,-0.21,0,2014-05-14,56.20000,16.20000,-16.70000,0,3.100,1.260,-0.250,0,Kepler
HATS-62,b,HATS-62 b,Transit,0,1,3.27688370,0.00000330,-0.00000330,0,0.041630,0.000240,-0.000160,0,0.298000,,,0,87.920,0.350,-0.350,0,0.17900,,,0,Mass,1.055,0.025,-0.025,0,0.07600,0.05300,-0.05300,0,0,0,0,0,20h49m47.8333s,312.449305,-24d18m12.4965s,-24.303471,516.80,10.90,-6.10,0,530.82,10.45,-10.45,0,14.015,0.037,0,V (Johnson),13.832,,0,5416.00,19.00,-13.00,0,0.90,0.01,-0.01,0,0.93,0.02,-0.01,0,2019-01-17,56.89157,,,0,11.825,0.280,-0.280,0,HATSouth
WASP-127,b,WASP-127 b,Transit,0,1,4.17806200,0.00000200,-0.00000200,0,0.052000,0.000500,-0.000500,0,,,,,88.700,0.800,-0.600,0,0.18000,0.02000,-0.02000,0,Mass,1.370,0.040,-0.040,0,0.09000,0.01300,-0.01300,0,0,0,0,1,10h42m14.08s,160.558670,-03d50m06.2s,-3.835064,102.00,12.00,-12.00,0,160.23,1.20,-1.20,0,10.150,,0,V (Johnson),10.054,,0,5620.00,85.00,-85.00,0,1.08,0.03,-0.03,0,1.39,0.03,-0.03,0,2016-12-01,57.20940,6.35660,-6.35660,0,15.356,0.448,-0.448,0,SuperWASP
HD 221416,b,HD 221416 b,Transit,0,1,14.27670000,0.00370000,-0.00370000,0,0.122800,0.002500,-0.002600,0,0.115000,0.034000,-0.030000,0,85.750,0.360,-0.350,0,0.19000,0.01800,-0.01800,0,Mass,0.836,0.031,-0.028,0,0.43100,0.06400,-0.06000,0,0,0,0,0,23h32m08.07s,353.033630,-21d48m05.1s,-21.801424,95.08,0.72,-0.72,0,95.80,0.73,-0.73,0,8.146,0.014,0,V (Johnson),7.908,,0,5080.00,90.00,-90.00,0,1.21,0.07,-0.07,0,2.94,0.06,-0.06,0,2019-04-18,60.50000,5.70000,-5.70000,0,9.170,0.340,-0.310,0,Transiting Exoplanet Survey Satellite (TESS)
Kepler-282,d,Kepler-282 d,Transit,0,4,24.80600000,,,0,,,,,,,,,,,,,0.19200,0.11300,-0.11400,0,Mass,0.219,0.089,-0.018,0,,,,,1,1,0,1,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,46.40,-46.40,0,1390.97,46.40,-46.40,0,15.204,,0,Kepler-band,15.178,,0,5602.00,155.00,-155.00,0,,,,,0.90,0.21,-0.21,0,2014-05-14,61.00000,35.90000,-36.10000,0,2.460,1.000,-0.200,0,Kepler
HAT-P-18,b,HAT-P-18 b,Transit,0,1,5.50802300,0.00000600,-0.00000600,0,0.055900,0.000700,-0.000700,0,0.084000,0.048000,-0.048000,0,88.800,0.300,-0.300,0,0.19700,0.01300,-0.01300,0,Mass,0.995,0.052,-0.052,0,0.25000,0.04000,-0.04000,0,0,0,0,1,17h05m23.15s,256.346473,+33d00m45.0s,33.012512,166.00,9.00,-9.00,0,162.16,0.61,-0.61,0,12.759,,0,V (Johnson),12.368,,0,4803.00,80.00,-80.00,0,0.77,0.03,-0.03,0,0.75,0.04,-0.04,0,2014-05-14,62.61000,4.13200,-4.13200,0,11.153,0.583,-0.583,0,HATNet
Kepler-277,c,Kepler-277 c,Transit,0,2,33.00600000,,,0,,,,,,,,,,,,,0.20200,0.05700,-0.04900,0,Mass,0.300,0.074,-0.064,0,,,,,1,1,0,1,19h06m19.96s,286.583175,+39d04m38.0s,39.077209,1004.88,16.28,-16.28,0,1004.88,16.28,-16.28,0,13.420,,0,Kepler-band,13.388,,0,5946.00,,,0,,,,,1.65,,,0,2014-05-14,64.20000,18.10000,-15.70000,0,3.360,0.830,-0.720,0,Kepler
Kepler-92,b,Kepler-92 b,Transit,0,3,13.74900000,,,0,,,,,,,,,,,,,0.20200,0.04400,-0.04400,0,Mass,0.313,0.009,-0.009,0,,,,,1,1,0,1,19h16m20.65s,289.086058,+41d33m46.6s,41.562941,484.62,5.48,-5.48,0,484.62,5.48,-5.48,0,11.565,,0,Kepler-band,11.745,,0,5883.00,,,0,,,,,1.53,,,0,2014-05-14,64.30000,13.90000,-13.90000,0,3.510,0.100,-0.100,0,Kepler
Kepler-413,b,Kepler-413 b,Transit,0,1,66.26200000,0.02400000,-0.02100000,0,0.355300,0.002000,-0.001800,0,0.118100,0.001800,-0.001700,0,89.929,0.024,-0.016,0,0.21100,0.06900,-0.06600,0,Mass,0.388,0.009,-0.009,0,3.20000,1.00000,-1.00000,0,0,1,0,0,19h14m02.55s,288.510620,+51d09m44.9s,51.162472,868.34,22.93,-22.93,0,868.34,22.93,-22.93,0,15.520,,0,Kepler-band,15.594,,0,4700.00,,,0,0.82,0.01,-0.01,0,0.78,0.01,-0.01,0,2014-05-14,67.00000,22.00000,-21.00000,0,4.347,0.099,-0.099,0,Kepler
HAT-P-12,b,HAT-P-12 b,Transit,0,1,3.21305980,0.00000210,-0.00000210,0,0.038400,0.000300,-0.000300,0,0.000000,,,0,89.000,0.400,-0.400,0,0.21100,0.01200,-0.01200,0,Mass,0.959,0.029,-0.021,0,0.31920,0.01600,-0.01600,0,0,0,0,1,13h57m33.48s,209.389489,+43d29m36.7s,43.493534,142.50,4.20,-3.30,0,143.34,0.45,-0.45,0,12.840,,0,V (Johnson),12.420,,0,4650.00,60.00,-60.00,0,0.73,0.02,-0.02,0,0.70,0.02,-0.01,0,2014-05-14,67.05900,3.81400,-3.81400,0,10.749,0.325,-0.235,0,HATNet
CoRoT-8,b,CoRoT-8 b,Transit,0,1,6.21229000,0.00003000,-0.00003000,0,0.063000,0.001000,-0.001000,0,0.000000,,,0,88.400,0.100,-0.100,0,0.22000,0.03000,-0.03000,0,Mass,0.570,0.020,-0.020,0,1.60000,0.10000,-0.10000,0,0,0,0,0,19h26m21.24s,291.588518,+01d25m35.2s,1.426452,380.00,30.00,-30.00,0,325.03,2.74,-2.74,0,14.800,,0,V (Johnson),14.220,,0,5080.00,80.00,-80.00,0,0.88,0.04,-0.04,0,0.77,0.02,-0.02,0,2014-05-14,69.92000,9.53000,-9.53000,0,6.390,0.220,-0.220,0,CoRoT
Kepler-34,b,Kepler-34 b,Transit,0,1,288.82200000,0.06300000,-0.08100000,0,1.089600,0.000900,-0.000900,0,0.182000,0.016000,-0.020000,0,90.355,0.026,-0.018,0,0.22000,0.01100,-0.01000,0,Mass,0.764,0.012,-0.014,0,0.61300,0.04500,-0.04100,0,1,1,0,0,19h45m44.60s,296.435821,+44d38m29.6s,44.641560,1499.00,33.00,-33.00,0,1896.54,92.01,-92.01,0,14.875,,0,Kepler-band,14.830,,0,5913.00,130.00,-130.00,0,1.05,0.00,0.00,0,1.16,0.00,0.00,0,2014-05-14,69.92000,3.49600,-3.17800,0,8.564,0.135,-0.157,0,Kepler
K2-261,b,K2-261 b,Transit,0,1,11.63344000,0.00012000,-0.00012000,0,0.102000,0.019000,-0.020000,0,0.390000,0.150000,-0.150000,0,88.400,1.100,-1.900,0,0.22300,0.03100,-0.03100,0,Mass,0.850,0.026,-0.022,0,0.48300,0.07600,-0.08100,0,0,0,1,0,10h52m07.78s,163.032425,+00d29m36.1s,0.493352,214.58,1.97,-1.97,0,214.58,1.97,-1.97,0,10.612,0.059,0,V (Johnson),10.459,,0,5537.00,71.00,-71.00,0,1.10,0.01,-0.02,0,1.65,0.04,-0.04,0,2018-08-16,70.87609,9.85273,-9.85273,0,9.528,0.291,-0.247,0,K2
KOI-1783,b,KOI-1783.01,Transit,0,2,134.46280000,0.00330000,-0.00350000,0,,,,,0.000000,,,0,89.441,0.008,-0.008,0,0.22339,0.03524,-0.02895,0,Mass,0.790,0.022,-0.021,0,0.56000,0.10100,-0.08500,0,1,1,0,0,19h17m21.94s,289.341414,+46d59m17.7s,46.988243,887.81,14.12,-14.12,0,887.81,14.12,-14.12,0,13.929,,0,Kepler-band,13.906,,0,5922.00,60.00,-60.00,0,1.08,0.04,-0.03,0,1.14,0.03,-0.03,0,2020-05-07,71.00000,11.20000,-9.20000,0,8.860,0.250,-0.240,0,Kepler
NGTS-5,b,NGTS-5 b,Transit,0,1,3.35698660,0.00000260,-0.00000260,0,0.038200,0.001300,-0.001300,0,0.000000,,,0,86.600,0.200,-0.200,0,0.22900,0.03700,-0.03700,0,Mass,1.136,0.023,-0.023,0,,,,,0,0,0,0,14h44m13.9842s,221.058267,+05d36m19.347s,5.605374,309.50,2.61,-2.61,0,309.50,2.61,-2.61,0,,,,,13.526,,0,4987.00,41.00,-41.00,0,0.66,0.07,-0.06,0,0.74,0.01,-0.01,0,2019-05-16,72.78307,11.75971,-11.75971,0,12.733,0.258,-0.258,0,Paranal Observatory
WASP-29,b,WASP-29 b,Transit,0,1,3.92273000,0.00000400,-0.00000400,0,,,,,0.030000,0.040000,-0.040000,0,88.800,0.700,-0.700,0,0.23000,0.05000,-0.05000,0,Mass,0.770,0.070,-0.070,0,,,,,0,0,0,0,23h51m31.09s,357.879538,-39d54m24.2s,-39.906719,87.82,0.31,-0.31,0,87.82,0.31,-0.31,0,,,,,10.893,,0,4800.00,150.00,-150.00,0,0.77,0.25,-0.25,0,0.79,0.07,-0.07,0,2018-04-26,73.10090,15.89150,-15.89150,0,8.631,0.785,-0.785,0,SuperWASP
HATS-5,b,HATS-5 b,Transit,0,1,4.76338700,0.00001000,-0.00001000,0,0.054200,0.000600,-0.000600,0,0.019000,0.019000,-0.019000,0,89.300,0.300,-0.300,0,0.23700,0.01200,-0.01200,0,Mass,0.912,0.025,-0.025,0,0.39000,0.04000,-0.04000,0,0,0,0,0,04h28m53.49s,67.222871,-21d28m54.9s,-21.481916,257.00,8.00,-8.00,0,248.14,1.74,-1.74,0,12.630,0.030,0,V (Johnson),12.429,,0,5304.00,50.00,-50.00,0,0.94,0.03,-0.03,0,0.87,0.02,-0.02,0,2014-05-14,75.32300,3.81400,-3.91400,0,10.223,0.280,-0.280,0,HATSouth
Kepler-396,b,Kepler-396 b,Transit,0,2,42.99400000,,,0,,,,,,,,,,,,,0.23800,0.03700,-0.01800,0,Mass,0.312,0.114,-0.058,0,,,,,1,1,0,1,19h44m31.88s,296.132818,+48d58m38.6s,48.977402,225.19,1.81,-1.81,0,225.19,1.81,-1.81,0,11.921,,0,Kepler-band,11.829,,0,5384.00,,,0,,,,,1.17,,,0,2014-05-14,75.50000,11.80000,-5.80000,0,3.500,1.280,-0.650,0,Kepler
HATS-48 A,b,HATS-48 A b,Transit,0,1,3.13166660,0.00000370,-0.00000370,0,0.037690,0.000110,-0.000110,0,0.162000,,,1,89.580,0.180,-0.180,0,0.24300,0.02200,-0.03000,0,Mass,0.800,0.015,-0.015,0,0.58900,0.06700,-0.06700,0,0,0,0,1,19h14m41.2748s,288.671978,-59d34m45.7571s,-59.579377,265.40,1.70,-1.70,0,265.62,1.67,-1.67,0,14.350,0.110,0,V (Johnson),13.895,,0,4546.00,23.00,-18.00,0,0.73,0.01,-0.01,0,0.72,0.00,0.00,0,2020-02-27,77.23269,6.99226,-9.53490,0,8.967,0.168,-0.168,0,HATSouth
HD 332231,b,HD 332231 b,Transit,0,1,18.71204000,0.00043000,-0.00043000,0,0.143600,0.003200,-0.003300,0,0.032000,0.030000,-0.022000,0,89.680,0.220,-0.280,0,0.24400,0.02100,-0.02100,0,Mass,0.867,0.027,-0.025,0,0.46400,0.05400,-0.05200,0,0,0,0,0,20h26m57.92s,306.741333,+33d44m40.02s,33.744450,80.85,0.19,-0.19,0,80.85,0.19,-0.19,0,8.560,,0,V (Johnson),8.418,,0,6089.00,97.00,-96.00,0,1.13,0.08,-0.08,0,1.28,0.04,-0.04,0,2020-05-21,77.55052,6.67443,-6.67443,0,9.718,0.303,-0.280,0,Transiting Exoplanet Survey Satellite (TESS)
Kepler-145,c,Kepler-145 c,Transit,0,2,42.88200000,,,0,,,,,,,,,,,,,0.25000,0.05200,-0.05200,0,Mass,0.385,0.011,-0.011,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.00,,,0,1.28,,,0,1.98,,,0,2014-05-14,79.40000,16.40000,-16.40000,0,4.320,0.120,-0.120,0,Kepler
Kepler-425,b,Kepler-425 b,Transit,0,1,3.79701816,0.00000019,-0.00000019,0,0.046400,0.000800,-0.000800,0,0.330000,,,1,87.020,0.080,-0.080,0,0.25000,0.08000,-0.08000,0,Mass,0.978,0.022,-0.022,0,0.27000,0.07000,-0.07000,0,0,1,0,1,19h21m25.92s,290.358009,+40d34m03.9s,40.567738,650.00,20.00,-20.00,0,658.75,11.10,-11.10,0,14.970,0.040,0,V (Johnson),14.730,,0,5170.00,70.00,-70.00,0,0.93,0.05,-0.05,0,0.86,0.02,-0.02,0,2014-10-03,79.45000,25.43000,-25.43000,0,10.962,0.247,-0.247,0,Kepler
HATS-43,b,HATS-43 b,Transit,0,1,4.38884970,0.00000590,-0.00000590,0,0.049440,0.000460,-0.000460,0,0.173000,0.089000,-0.089000,0,89.240,0.290,-0.410,0,0.26100,0.05400,-0.05400,0,Mass,1.180,0.050,-0.050,0,0.19100,0.05400,-0.03800,0,0,0,0,0,05h22m09.16s,80.538170,-30d58m15.0s,-30.970833,341.00,17.00,-17.00,0,366.10,2.28,-2.28,0,13.593,0.030,0,V (Johnson),13.401,,0,5099.00,61.00,-61.00,0,0.84,0.02,-0.02,0,0.81,0.03,-0.03,0,2018-05-24,82.95363,17.16282,-17.16282,0,13.227,0.560,-0.560,0,HATSouth
HAT-P-38,b,HAT-P-38 b,Transit,0,1,4.64038200,0.00003200,-0.00003200,0,0.052300,0.000900,-0.000900,0,0.067000,0.047000,-0.047000,0,88.300,0.700,-0.700,0,0.26700,0.02000,-0.02000,0,Mass,0.825,0.092,-0.063,0,0.59000,0.16000,-0.16000,0,0,0,0,0,02h21m31.98s,35.383234,+32d14m46.1s,32.246151,249.00,26.00,-19.00,0,257.08,2.47,-2.47,0,12.557,0.094,0,V (Johnson),12.302,,0,5330.00,100.00,,0,0.89,0.04,,0,0.92,0.10,,0,2014-05-14,84.85700,6.35600,-6.35600,0,9.247,1.031,-0.706,0,HATNet
CoRoT-25,b,CoRoT-25 b,Transit,0,1,4.86069000,0.00006000,-0.00006000,0,0.057800,0.002000,-0.000900,0,0.000000,,,0,84.500,0.800,-0.300,0,0.27000,0.04000,-0.04000,0,Mass,1.080,0.300,-0.100,0,0.15000,0.15000,-0.06000,0,0,0,0,0,18h42m31.12s,280.629662,+06d30m49.8s,6.513829,1000.00,85.00,-25.00,0,1137.85,44.95,-44.95,0,,,,,14.711,,0,6040.00,90.00,-90.00,0,1.09,0.11,-0.05,0,1.19,0.14,-0.03,0,2014-05-14,85.81000,12.71000,-12.71000,0,12.110,3.400,-1.120,0,CoRoT
WASP-131,b,WASP-131 b,Transit,0,1,5.32202300,0.00000500,-0.00000500,0,0.060700,0.000900,-0.000900,0,0.000000,,,0,85.000,0.300,-0.300,0,0.27000,0.02000,-0.02000,0,Mass,1.220,0.050,-0.050,0,0.20000,0.03000,-0.03000,0,0,0,0,0,14h00m46.45s,210.193542,-30d35m00.8s,-30.583567,250.00,50.00,-50.00,0,201.18,2.63,-2.63,0,10.100,,0,V (Johnson),9.867,,0,6030.00,90.00,-90.00,0,1.06,0.06,-0.06,0,1.53,0.05,-0.05,0,2016-12-01,85.81410,6.35660,-6.35660,0,13.675,0.560,-0.560,0,SuperWASP-South
Kepler-277,b,Kepler-277 b,Transit,0,2,17.32400000,,,0,,,,,,,,,,,,,0.27500,0.13100,-0.12600,0,Mass,0.261,0.065,-0.056,0,,,,,1,1,0,1,19h06m19.96s,286.583175,+39d04m38.0s,39.077209,1004.88,16.28,-16.28,0,1004.88,16.28,-16.28,0,13.420,,0,Kepler-band,13.388,,0,5946.00,,,0,,,,,1.65,,,0,2014-05-14,87.30000,41.70000,-39.90000,0,2.920,0.730,-0.630,0,Kepler
WASP-147,b,WASP-147 b,Transit,0,1,4.60273000,0.00002700,-0.00002700,0,0.054900,0.001200,-0.001300,0,0.000000,,,0,87.900,1.500,-1.600,0,0.27500,0.02800,-0.02700,0,Mass,1.115,0.140,-0.093,0,0.26300,0.08100,-0.08000,0,0,0,0,0,23h56m45.97s,359.191528,-22d09m11.4s,-22.153164,426.00,14.00,-14.00,0,441.48,9.32,-9.32,0,,,,,12.183,,0,5702.00,100.00,-100.00,0,1.04,0.07,-0.07,0,1.43,0.14,-0.08,0,2018-11-01,87.40325,8.89924,-8.58141,0,12.498,1.569,-1.042,0,SuperWASP-South
WASP-160 B,b,WASP-160 B b,Transit,0,1,3.76849520,0.00000350,-0.00000350,0,0.045200,0.001200,-0.001200,0,0.000000,,,0,88.970,0.630,-0.570,0,0.27800,0.04400,-0.04500,0,Mass,1.090,0.047,-0.041,0,0.28400,0.05200,-0.05100,0,0,0,0,0,05h50m43.06s,87.679420,-27d37m23.4s,-27.623163,284.00,5.00,-5.00,0,290.74,2.04,-2.04,0,,,,,12.884,,0,5298.00,99.00,-99.00,0,0.87,0.07,-0.07,0,0.87,0.03,-0.03,0,2018-11-01,88.35674,13.98452,-14.30235,0,12.218,0.527,-0.460,0,SuperWASP-South
WASP-39,b,WASP-39 b,Transit,0,1,4.05525900,0.00000900,-0.00000900,0,0.048600,0.000500,-0.000500,0,0.000000,,,0,87.830,0.250,-0.220,0,0.28000,0.03000,-0.03000,0,Mass,1.270,0.040,-0.040,0,0.18600,0.02700,-0.02700,0,0,0,0,0,14h29m18.41s,217.326702,-03d26m40.3s,-3.444534,230.00,80.00,-80.00,0,215.29,1.75,-1.75,0,12.110,0.130,0,V (Johnson),11.887,,0,5400.00,150.00,,0,0.93,0.03,,0,0.90,0.02,,0,2014-05-14,88.98900,9.53500,-9.53500,0,14.235,0.448,-0.448,0,SuperWASP
Kepler-427,b,Kepler-427 b,Transit,0,1,10.29099400,0.00000110,-0.00000110,0,0.091000,0.010000,-0.010000,0,0.570000,,,1,89.500,0.450,-0.450,0,0.29000,0.09000,-0.09000,0,Mass,1.230,0.210,-0.210,0,0.16000,0.14000,-0.14000,0,0,1,0,1,19h13m01.10s,288.254580,+43d42m17.5s,43.704868,1100.00,150.00,-150.00,0,1048.53,17.10,-17.10,0,14.420,0.020,0,V (Johnson),14.196,,0,5800.00,70.00,-70.00,0,0.96,0.06,-0.06,0,1.35,0.20,-0.20,0,2014-10-03,92.17000,28.60000,-28.60000,0,13.790,2.350,-2.350,0,Kepler
WASP-69,b,WASP-69 b,Transit,0,1,3.86814000,0.00000200,-0.00000200,0,,,,,0.000000,,,0,86.710,0.200,-0.200,0,0.29000,0.03000,-0.03000,0,Mass,1.110,0.040,-0.040,0,,,,,0,0,0,0,21h00m06.19s,315.025778,-05d05m39.9s,-5.094404,50.03,0.13,-0.13,0,50.03,0.13,-0.13,0,9.870,0.030,0,V (Johnson),9.485,,0,4700.00,50.00,-50.00,0,0.98,0.14,-0.14,0,0.86,0.03,-0.03,0,2018-04-26,92.17070,9.53490,-9.53490,0,12.442,0.448,-0.448,0,SuperWASP
HAT-P-19,b,HAT-P-19 b,Transit,0,1,4.00877800,0.00000600,-0.00000600,0,0.046600,0.000800,-0.000800,0,0.067000,0.042000,-0.042000,0,88.200,0.400,-0.400,0,0.29200,0.01800,-0.01800,0,Mass,1.132,0.072,-0.072,0,0.25000,0.04000,-0.04000,0,0,0,0,0,00h38m04.02s,9.516742,+34d42m41.7s,34.711575,215.00,15.00,-15.00,0,203.25,1.47,-1.47,0,12.901,,0,V (Johnson),12.557,,0,4990.00,130.00,-130.00,0,0.84,0.04,-0.04,0,0.82,0.05,-0.05,0,2014-05-14,92.80200,5.72100,-5.72100,0,12.689,0.807,-0.807,0,HATNet
