# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 17:27:19 2020
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_facility like '%kepler%')
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
Kepler-487,c,Kepler-487 c,Transit,0,2,38.65199760,0.00025170,-0.00025170,0,,,,,,,,,,,,,,,,,,0.239,0.016,-0.044,0,,,,,0,1,0,1,19h41m08.93s,295.287222,+41d13m19.1s,41.221970,835.00,52.42,-42.92,0,894.20,21.72,-21.72,0,14.991,,0,Kepler-band,15.065,,0,5444.00,89.78,-77.87,0,0.91,0.04,-0.04,0,0.88,0.05,-0.04,0,2016-05-10,,,,,2.680,0.180,-0.490,0,Kepler
Kepler-488,b,Kepler-488 b,Transit,0,1,3.12082923,0.00000038,-0.00000038,0,,,,,,,,,,,,,,,,,,1.409,0.343,-0.135,0,,,,,0,1,0,1,18h51m51.88s,282.966173,+48d20m42.3s,48.345070,1157.00,279.44,-115.15,0,1184.17,30.94,-30.94,0,14.804,,0,Kepler-band,14.752,,0,5970.00,97.43,-95.08,0,1.07,0.07,-0.07,0,1.09,0.27,-0.10,0,2016-05-10,,,,,15.790,3.850,-1.510,0,Kepler
Kepler-489,b,Kepler-489 b,Transit,0,1,17.27629612,0.00000245,-0.00000245,0,,,,,,,,,,,,,,,,,,0.689,0.015,-0.018,0,,,,,0,1,0,1,19h23m19.96s,290.833158,+38d11m03.6s,38.184334,379.00,10.70,-11.20,0,373.63,2.33,-2.33,0,14.018,,0,Kepler-band,14.018,,0,5014.00,70.48,-58.34,0,0.82,0.03,-0.03,0,0.76,0.02,-0.02,0,2016-05-10,,,,,7.720,0.170,-0.200,0,Kepler
Kepler-49,b,Kepler-49 b,Transit,0,4,7.20379450,0.00002200,-0.00002200,0,,,,,,,,,,,,,0.98000,,,1,Mass,0.243,,,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252.00,100.00,-100.00,0,,,,,0.56,0.02,-0.02,0,2014-05-14,311.46000,,,1,2.720,,,0,Kepler
Kepler-49,c,Kepler-49 c,Transit,0,4,10.91293430,0.00006900,-0.00006900,0,,,,,,,,,,,,,0.72000,,,1,Mass,0.227,,,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252.00,100.00,-100.00,0,,,,,0.56,0.02,-0.02,0,2014-05-14,228.83000,,,1,2.550,,,0,Kepler
Kepler-49,d,Kepler-49 d,Transit,0,4,2.57654900,0.00000300,-0.00000300,0,0.031000,,,0,,,,,,,,,,,,,,0.143,0.006,-0.006,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252.00,100.00,-100.00,0,,,,,0.56,0.02,-0.02,0,2014-05-14,,,,,1.600,0.070,-0.070,0,Kepler
Kepler-49,e,Kepler-49 e,Transit,0,4,18.59610800,0.00007900,-0.00007900,0,0.116000,,,0,,,,,,,,,,,,,,0.139,0.007,-0.007,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252.00,100.00,-100.00,0,,,,,0.56,0.02,-0.02,0,2014-05-14,,,,,1.560,0.080,-0.080,0,Kepler
Kepler-490,b,Kepler-490 b,Transit,0,1,3.26869515,0.00000023,-0.00000023,0,,,,,,,,,,,,,,,,,,1.039,0.294,-0.123,0,,,,,0,1,0,1,19h40m06.16s,295.025677,+46d57m21.6s,46.956005,1249.00,353.01,-153.14,0,1591.32,69.94,-69.94,0,14.879,,0,Kepler-band,14.817,,0,6045.00,142.42,-126.76,0,1.08,0.10,-0.07,0,1.12,0.32,-0.13,0,2016-05-10,,,,,11.650,3.290,-1.380,0,Kepler
Kepler-491,b,Kepler-491 b,Transit,0,1,4.22538451,0.00000027,-0.00000027,0,,,,,,,,,,,,,,,,,,0.796,0.071,-0.045,0,,,,,0,1,0,1,19h08m31.34s,287.130575,+42d21m00.6s,42.350155,657.00,59.53,-38.83,0,642.46,6.56,-6.56,0,14.014,,0,Kepler-band,13.962,,0,5582.00,53.81,-61.11,0,1.04,0.03,-0.03,0,1.03,0.09,-0.06,0,2016-05-10,,,,,8.920,0.800,-0.510,0,Kepler
Kepler-492,b,Kepler-492 b,Transit,0,1,11.72012266,0.00000153,-0.00000153,0,,,,,,,,,,,,,,,,,,0.856,0.107,-0.054,0,,,,,0,1,0,1,19h41m59.20s,295.496656,+42d32m16.4s,42.537888,642.00,81.55,-45.08,0,597.96,7.30,-7.30,0,14.518,,0,Kepler-band,14.511,,0,5527.00,85.37,-124.59,0,0.94,0.04,-0.05,0,0.91,0.11,-0.06,0,2016-05-10,,,,,9.590,1.200,-0.610,0,Kepler
Kepler-493,b,Kepler-493 b,Transit,0,1,3.00387658,0.00000099,-0.00000099,0,,,,,,,,,,,,,,,,,,1.350,0.446,-0.227,0,,,,,0,1,0,1,19h41m13.81s,295.307540,+38d52m53.9s,38.881639,1942.00,622.45,-341.11,0,1834.76,81.45,-81.45,0,14.996,,0,Kepler-band,15.035,,0,6457.00,210.24,-229.75,0,1.36,0.16,-0.14,0,1.54,0.51,-0.26,0,2016-05-10,,,,,15.130,5.000,-2.550,0,Kepler
Kepler-494,b,Kepler-494 b,Transit,0,1,8.02511821,0.00000227,-0.00000227,0,,,,,,,,,,,,,,,,,,0.637,0.118,-0.089,0,,,,,0,1,0,1,19h48m51.38s,297.214089,+41d39m50.5s,41.664039,862.00,159.04,-120.72,0,1822.71,897.77,-897.77,0,14.153,,0,Kepler-band,14.122,,0,6007.00,105.19,-100.66,0,1.10,0.07,-0.06,0,1.26,0.23,-0.18,0,2016-05-10,,,,,7.140,1.320,-1.000,0,Kepler
Kepler-495,b,Kepler-495 b,Transit,0,1,3.41303622,0.00000060,-0.00000060,0,,,,,,,,,,,,,,,,,,0.467,0.037,-0.030,0,,,,,0,1,0,1,19h03m43.37s,285.930707,+39d05m53.3s,39.098134,630.00,54.00,-44.20,0,671.61,9.06,-9.06,0,14.622,,0,Kepler-band,14.607,,0,5346.00,128.17,-91.17,0,0.86,0.04,-0.05,0,0.83,0.07,-0.05,0,2016-05-10,,,,,5.230,0.420,-0.340,0,Kepler
Kepler-496,b,Kepler-496 b,Transit,0,1,8.30864937,0.00001090,-0.00001090,0,,,,,,,,,,,,,,,,,,0.207,0.017,-0.012,0,,,,,0,1,0,1,19h26m33.81s,291.640896,+41d14m27.8s,41.241049,655.00,52.09,-43.14,0,615.89,9.06,-9.06,0,14.817,,0,Kepler-band,14.796,,0,5293.00,81.95,-98.03,0,0.86,0.04,-0.05,0,0.82,0.06,-0.05,0,2016-05-10,,,,,2.320,0.190,-0.140,0,Kepler
Kepler-497,b,Kepler-497 b,Transit,0,1,3.57320367,0.00000091,-0.00000091,0,,,,,,,,,,,,,,,,,,0.539,0.141,-0.059,0,,,,,0,1,0,1,19h23m03.81s,290.765882,+38d55m40.6s,38.927952,1070.00,282.16,-123.29,0,1582.85,59.76,-59.76,0,14.720,,0,Kepler-band,15.099,,0,5834.00,110.98,-141.15,0,1.09,0.10,-0.06,0,1.11,0.29,-0.12,0,2016-05-10,,,,,6.040,1.580,-0.660,0,Kepler
Kepler-498,b,Kepler-498 b,Transit,0,1,9.61375356,0.00001173,-0.00001173,0,,,,,,,,,,,,,,,,,,0.270,0.045,-0.030,0,,,,,0,1,0,1,19h21m25.95s,290.358128,+44d31m07.5s,44.518753,746.00,128.20,-65.22,0,964.84,16.76,-16.76,0,14.283,,0,Kepler-band,14.246,,0,5744.00,144.47,-96.94,0,0.98,0.06,-0.06,0,0.96,0.16,-0.08,0,2016-05-10,,,,,3.030,0.500,-0.340,0,Kepler
Kepler-499,b,Kepler-499 b,Transit,0,1,5.63252845,0.00000575,-0.00000575,0,,,,,,,,,,,,,,,,,,0.194,0.022,-0.014,0,,,,,0,1,0,1,19h40m26.39s,295.109945,+43d54m54.7s,43.915207,523.00,46.82,-34.59,0,565.72,7.00,-7.00,0,14.353,,0,Kepler-band,14.349,,0,5312.00,140.65,-145.28,0,0.87,0.05,-0.05,0,0.83,0.07,-0.05,0,2016-05-10,,,,,2.170,0.250,-0.160,0,Kepler
Kepler-5,b,Kepler-5 b,Transit,0,1,3.54846570,0.00000070,-0.00000070,0,0.053800,0.001500,-0.002100,0,,,,,89.140,0.440,-0.320,0,2.11100,0.06700,-0.08600,0,Mass,1.426,0.036,-0.051,0,0.40000,0.50000,-0.50000,0,0,1,0,1,19h57m37.68s,299.407009,+44d02m06.2s,44.035046,923.41,17.22,-17.22,0,923.41,17.22,-17.22,0,13.369,,0,Kepler-band,13.226,,0,6297.00,60.00,-60.00,0,1.37,0.04,-0.06,0,1.79,0.04,-0.06,0,2015-10-15,670.93913,21.29461,-27.33338,0,15.984,0.404,-0.572,0,Kepler
Kepler-50,b,Kepler-50 b,Transit,0,2,7.81254000,0.00010000,-0.00010000,0,0.077000,0.012000,-0.020000,0,,,,,,,,,,,,,,0.153,0.004,-0.009,0,,,,,1,1,0,1,19h12m24.21s,288.100873,+50d02m01.4s,50.033718,251.91,1.87,-1.87,0,251.91,1.87,-1.87,0,10.421,,0,Kepler-band,10.362,,0,6225.00,66.00,-66.00,0,1.24,0.05,-0.05,0,1.58,0.02,-0.02,0,2014-05-14,,,,,1.710,0.050,-0.100,0,Kepler
Kepler-50,c,Kepler-50 c,Transit,0,2,9.37647000,0.00004000,-0.00004000,0,0.087000,0.014000,-0.023000,0,,,,,,,,,,,,,,0.194,0.006,-0.007,0,,,,,1,1,0,1,19h12m24.21s,288.100873,+50d02m01.4s,50.033718,251.91,1.87,-1.87,0,251.91,1.87,-1.87,0,10.421,,0,Kepler-band,10.362,,0,6225.00,66.00,-66.00,0,1.24,0.05,-0.05,0,1.58,0.02,-0.02,0,2014-05-14,,,,,2.170,0.070,-0.080,0,Kepler
Kepler-500,b,Kepler-500 b,Transit,0,1,8.50832440,0.00000911,-0.00000911,0,,,,,,,,,,,,,,,,,,0.230,0.022,-0.015,0,,,,,0,1,0,1,19h43m48.33s,295.951366,+43d51m07.4s,43.852051,747.00,70.12,-52.20,0,826.56,12.60,-12.60,0,14.176,,0,Kepler-band,14.174,,0,5813.00,100.75,-97.30,0,1.02,0.04,-0.04,0,1.03,0.10,-0.07,0,2016-05-10,,,,,2.580,0.250,-0.170,0,Kepler
Kepler-501,b,Kepler-501 b,Transit,0,1,5.64067757,0.00000378,-0.00000378,0,,,,,,,,,,,,,,,,,,0.384,0.062,-0.041,0,,,,,0,1,0,1,19h48m48.37s,297.201554,+41d43m48.7s,41.730206,1044.00,177.53,-105.46,0,1162.26,27.99,-27.99,0,14.762,,0,Kepler-band,14.730,,0,5904.00,207.83,-126.78,0,1.03,0.08,-0.06,0,1.04,0.17,-0.10,0,2016-05-10,,,,,4.300,0.690,-0.460,0,Kepler
Kepler-502,b,Kepler-502 b,Transit,0,1,4.28686431,0.00000322,-0.00000322,0,,,,,,,,,,,,,,,,,,0.426,0.130,-0.059,0,,,,,0,1,0,1,19h24m19.23s,291.080130,+43d51m36.7s,43.860203,1433.00,441.19,-195.91,0,1667.20,58.19,-58.19,0,14.982,,0,Kepler-band,14.972,,0,6125.00,113.77,-154.49,0,1.15,0.13,-0.09,0,1.22,0.37,-0.16,0,2016-05-10,,,,,4.770,1.460,-0.660,0,Kepler
Kepler-504,b,Kepler-504 b,Transit,0,1,9.54927542,0.00000499,-0.00000499,0,,,,,,,,,,,,,,,,,,0.142,0.016,-0.020,0,,,,,0,1,0,1,18h59m41.24s,284.921843,+45d58m20.6s,45.972398,75.00,4.00,-4.15,0,99.35,0.30,-0.30,0,14.486,,0,Kepler-band,14.458,,0,3519.00,19.31,-19.67,0,0.33,0.02,-0.02,0,0.33,0.02,-0.02,0,2016-05-10,,,,,1.590,0.180,-0.220,0,Kepler
Kepler-505,b,Kepler-505 b,Transit,0,1,27.52197994,0.00003295,-0.00003295,0,,,,,,,,,,,,,,,,,,0.232,0.010,-0.008,0,,,,,0,1,0,1,19h11m25.95s,287.858119,+42d32m33.5s,42.542629,222.00,11.78,-11.16,0,285.74,1.81,-1.81,0,15.108,,0,Kepler-band,15.115,,0,3931.00,48.32,-40.61,0,0.55,0.02,-0.02,0,0.53,0.02,-0.02,0,2016-05-10,,,,,2.600,0.110,-0.090,0,Kepler
Kepler-506,b,Kepler-506 b,Transit,0,1,6.88340550,0.00000315,-0.00000315,0,,,,,,,,,,,,,,,,,,0.244,0.005,-0.005,0,,,,,0,1,0,1,18h58m32.44s,284.635187,+40d43m11.4s,40.719832,231.00,5.48,-5.75,0,229.95,1.35,-1.35,0,10.868,,0,Kepler-band,10.784,,0,6236.00,57.77,-58.08,0,1.19,0.03,-0.03,0,1.19,0.02,-0.02,0,2016-05-10,,,,,2.730,0.060,-0.060,0,Kepler
Kepler-507,b,Kepler-507 b,Transit,0,1,3.56809693,0.00000707,-0.00000707,0,,,,,,,,,,,,,,,,,,0.116,0.021,-0.015,0,,,,,0,1,0,1,19h48m04.52s,297.018834,+50d24m32.3s,50.408981,410.00,72.87,-51.95,0,396.10,3.27,-3.27,0,11.994,,0,Kepler-band,11.922,,0,6113.00,66.08,-67.92,0,1.16,0.07,-0.05,0,1.32,0.24,-0.17,0,2016-05-10,,,,,1.300,0.240,-0.170,0,Kepler
Kepler-508,b,Kepler-508 b,Transit,0,1,25.30889748,0.00005747,-0.00005747,0,,,,,,,,,,,,,,,,,,0.146,0.023,-0.017,0,,,,,0,1,0,1,19h41m37.04s,295.404350,+42d58m53.1s,42.981423,325.00,50.97,-32.39,0,327.67,2.56,-2.56,0,11.472,,0,Kepler-band,11.604,,0,6025.00,95.04,-99.94,0,1.16,0.06,-0.05,0,1.25,0.20,-0.12,0,2016-05-10,,,,,1.640,0.260,-0.190,0,Kepler
Kepler-509,b,Kepler-509 b,Transit,0,1,41.74600392,0.00004444,-0.00004444,0,,,,,,,,,,,,,,,,,,0.222,0.005,-0.005,0,,,,,1,1,0,1,19h18m39.46s,289.664398,+48d42m22.3s,48.706207,339.00,9.55,-9.08,0,335.61,3.78,-3.78,0,11.854,,0,Kepler-band,11.784,,0,6060.00,69.98,-63.40,0,1.10,0.04,-0.04,0,1.20,0.03,-0.03,0,2016-05-10,,,,,2.490,0.060,-0.060,0,Kepler
Kepler-51,b,Kepler-51 b,Transit,0,3,45.15400000,0.00020000,-0.00020000,0,0.251400,0.009700,-0.009700,0,0.040000,0.010000,-0.010000,0,,,,,0.00700,0.00500,-0.00300,0,Mass,0.633,0.027,-0.027,0,0.03000,0.02000,-0.01000,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.94,0.50,-0.50,0,2014-05-14,2.10000,1.50000,-0.80000,0,7.100,0.300,-0.300,0,Kepler
Kepler-51,c,Kepler-51 c,Transit,0,3,85.31200000,0.00300000,-0.00200000,0,0.384000,0.015000,-0.015000,0,0.014000,0.013000,-0.009000,0,,,,,0.01300,0.00100,-0.00100,0,Mass,0.803,0.250,-0.152,0,0.03000,0.02000,-0.03000,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.94,0.50,-0.50,0,2014-05-14,4.00000,0.40000,-0.40000,0,9.000,2.800,-1.700,0,Kepler
Kepler-51,d,Kepler-51 d,Transit,0,3,130.19400000,0.00500000,-0.00200000,,0.509000,0.020000,-0.020000,0,0.008000,0.011000,-0.008000,0,,,,,0.02400,0.00300,-0.00300,0,Mass,0.865,0.045,-0.045,0,0.04600,0.00900,-0.00900,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.94,0.50,-0.50,0,2014-05-14,7.60000,1.10000,-1.10000,0,9.700,0.500,-0.500,0,Kepler
Kepler-510,b,Kepler-510 b,Transit,0,1,19.55659418,0.00003606,-0.00003606,0,,,,,,,,,,,,,,,,,,0.220,0.021,-0.011,0,,,,,0,1,0,1,19h10m37.20s,287.655008,+39d14m39.4s,39.244280,378.00,16.19,-13.80,0,390.49,3.80,-3.80,0,11.947,,0,Kepler-band,11.922,,0,5746.00,66.60,-58.76,0,0.91,0.06,-0.05,0,1.41,0.06,-0.05,0,2016-05-10,,,,,2.470,0.230,-0.120,0,Kepler
Kepler-511,b,Kepler-511 b,Transit,0,1,296.63786500,0.00044720,-0.00044720,0,,,,,,,,,,,,,,,,,,0.567,0.125,-0.091,0,,,,,0,1,0,1,18h51m46.97s,282.945693,+47d34m29.5s,47.574875,448.00,120.62,-71.09,0,664.36,10.61,-10.61,0,12.747,,0,Kepler-band,12.583,,0,5770.00,52.35,-56.66,0,1.00,0.06,-0.06,0,1.20,0.32,-0.19,0,2016-05-10,,,,,6.350,1.400,-1.020,0,Kepler
Kepler-512,b,Kepler-512 b,Transit,0,1,34.43587975,0.00008258,-0.00008258,0,,,,,,,,,,,,,,,,,,0.240,0.044,-0.028,0,,,,,0,1,0,1,19h53m04.55s,298.268960,+48d55m00.3s,48.916740,531.00,94.38,-63.12,0,473.71,4.93,-4.93,0,12.674,,0,Kepler-band,12.613,,0,5997.00,75.84,-67.77,0,1.17,0.07,-0.05,0,1.30,0.24,-0.15,0,2016-05-10,,,,,2.690,0.490,-0.310,0,Kepler
Kepler-513,b,Kepler-513 b,Transit,0,1,28.86235584,0.00006735,-0.00006735,0,,,,,,,,,,,,,,,,,,0.196,0.028,-0.018,0,,,,,0,1,0,1,19h00m10.00s,285.041686,+50d04m31.4s,50.075375,467.00,64.10,-42.91,0,474.64,4.57,-4.57,0,12.935,,0,Kepler-band,12.882,,0,5849.00,61.71,-55.43,0,1.02,0.04,-0.04,0,1.06,0.15,-0.10,0,2016-05-10,,,,,2.200,0.310,-0.200,0,Kepler
Kepler-514,b,Kepler-514 b,Transit,0,1,5.65179605,0.00001087,-0.00001087,0,,,,,,,,,,,,,,,,,,0.153,0.025,-0.017,0,,,,,0,1,0,1,19h04m59.33s,286.247188,+50d14m32.7s,50.242409,489.00,75.02,-54.79,0,461.35,5.02,-5.02,0,12.182,,0,Kepler-band,12.133,,0,6106.00,72.75,-68.20,0,1.28,0.07,-0.05,0,1.44,0.23,-0.16,0,2016-05-10,,,,,1.720,0.280,-0.190,0,Kepler
Kepler-515,b,Kepler-515 b,Transit,0,1,19.96371318,0.00005659,-0.00005659,0,,,,,,,,,,,,,,,,,,0.130,0.005,-0.004,0,,,,,0,1,0,1,19h21m58.54s,290.493913,+52d03m20.2s,52.055611,255.00,10.47,-9.17,0,,,,,12.713,,0,Kepler-band,,,,5293.00,49.66,-61.29,0,0.90,0.03,-0.03,0,0.83,0.03,-0.03,0,2016-05-10,,,,,1.460,0.060,-0.050,0,Kepler
Kepler-516,b,Kepler-516 b,Transit,0,1,24.85462415,0.00002819,-0.00002819,0,,,,,,,,,,,,,,,,,,0.512,0.128,-0.103,0,,,,,0,1,0,1,19h42m26.11s,295.608779,+38d44m08.6s,38.735736,777.00,193.38,-156.53,0,700.58,14.27,-14.27,0,12.059,,0,Kepler-band,11.964,,0,7099.00,172.50,-234.72,0,1.62,0.18,-0.17,0,2.02,0.50,-0.41,0,2016-05-10,,,,,5.740,1.430,-1.160,0,Kepler
Kepler-517,b,Kepler-517 b,Transit,0,1,60.92832271,0.00007053,-0.00007053,0,,,,,,,,,,,,,,,,,,0.238,0.029,-0.020,0,,,,,0,1,0,1,19h34m42.08s,293.675335,+41d17m43.3s,41.295348,284.00,34.30,-24.50,0,292.34,2.07,-2.07,0,12.193,,0,Kepler-band,12.130,,0,5690.00,85.16,-68.99,0,0.95,0.04,-0.04,0,0.98,0.12,-0.08,0,2016-05-10,,,,,2.670,0.320,-0.220,0,Kepler
Kepler-518,b,Kepler-518 b,Transit,0,1,8.51203588,0.00000450,-0.00000450,0,,,,,,,,,,,,,,,,,,0.188,0.004,-0.004,0,,,,,0,1,0,1,19h08m21.59s,287.089972,+41d22m25.9s,41.373873,324.00,8.12,-7.77,0,341.20,2.93,-2.93,0,12.549,,0,Kepler-band,12.510,,0,5842.00,57.63,-51.77,0,0.96,0.02,-0.02,0,0.88,0.02,-0.02,0,2016-05-10,,,,,2.110,0.050,-0.050,0,Kepler
Kepler-519,b,Kepler-519 b,Transit,0,1,24.30789460,0.00002446,-0.00002446,0,,,,,,,,,,,,,,,,,,0.187,0.005,-0.004,0,,,,,0,1,0,1,19h57m16.69s,299.319538,+41d23m04.7s,41.384647,234.00,4.87,-5.63,0,248.37,1.46,-1.46,0,12.630,,0,Kepler-band,12.618,,0,5260.00,74.38,-70.24,0,0.89,0.02,-0.03,0,0.80,0.01,-0.01,0,2016-05-10,,,,,2.100,0.060,-0.040,0,Kepler
